rule,entry,label
"Belonging to the list [192.168.1.1, 192.168.1.2, 192.168.1.3] should be the IP Address. The User Types allowed are: [developer, analyst, admin]. If the User Type happens to be admin, then the Request Types allowed are [GET, POST, PUT, DELETE]. The Endpoints permitted are [/api/v1/payments, /api/v1/dashboard, /api/v1/configuration, /api/v1/products, /api/v1/orders, /api/v1/inventory]. For the User Type analyst, only the GET Request Type is allowed, and the permissible Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory]. In the case of the User Type being developer, the allowed Request Types are [GET, POST, PUT], and the authorized Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory].",IP Address is 192.168.1.2 Timestamp is 2023-01-02 04:20:47 User Type is analyst User Agent is Firefox/84.0 Endpoint is /api/v1/inventory Request Type is GET Status Code is 200 Response Time is 15,1
"IP Address must be one of the following: [192.168.1.1, 192.168.1.2, 192.168.1.3] Valid User Types are: [developer, analyst, admin] If User Type is admin then Allowed Request Types are [GET, POST,PUT,DELETE] Allowed Endpoints are [/api/v1/payments, /api/v1/dashboard,/api/v1/configuration,/api/v1/products,/api/v1/orders,/api/v1/inventory] If User Type is analyst the the Allowed Request Types [GET] Allowed Endpoints: [/api/v1/products, /api/v1/orders, /api/v1/inventory] If User Type is developer then the Allowed Request Types are [GET, POST, PUT] Allowed Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory]",IP Address is 192.168.1.3 Timestamp is 2023-01-02 04:21:34 User Type is admin User Agent is Edge/89.0 Endpoint is /api/v1/payments Request Type is GET Status Code is 200 Response Time is 906,1
"IP Address must be one of the following: [192.168.1.1, 192.168.1.2, 192.168.1.3] Valid User Types are: [developer, analyst, admin] If User Type is admin then Allowed Request Types are [GET, POST,PUT,DELETE] Allowed Endpoints are [/api/v1/payments, /api/v1/dashboard,/api/v1/configuration,/api/v1/products,/api/v1/orders,/api/v1/inventory] If User Type is analyst the the Allowed Request Types [GET] Allowed Endpoints: [/api/v1/products, /api/v1/orders, /api/v1/inventory] If User Type is developer then the Allowed Request Types are [GET, POST, PUT] Allowed Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory]",IP Address is 192.168.1.2 Timestamp is 2023-01-02 04:23:16 User Type is admin User Agent is iPhone; CPU OS 12_4_9 Endpoint is /api/v1/dashboard Request Type is DELETE Status Code is 404 Response Time is 965,1
"The allowed User Types are: [developer, analyst, admin]. The IP Address must be one of the following: [192.168.1.1, 192.168.1.2, 192.168.1.3]. If the User Type is admin, then the allowed Endpoints are [/api/v1/payments, /api/v1/dashboard, /api/v1/configuration, /api/v1/products, /api/v1/orders, /api/v1/inventory], and the Request Types allowed are [GET, POST, PUT, DELETE]. For the User Type analyst, only the GET Request Type is allowed, and the permitted Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory]. In the case of the User Type being developer, the authorized Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory], and the allowed Request Types are [GET, POST, PUT]",IP Address is 7.85.214.120 Timestamp is 2023-01-02 04:25:36 User Type is analyst User Agent is Firefox/84.0 Endpoint is /api/v1/configuration Request Type is GET Status Code is 200 Response Time is 534,0
"Belonging to the list [192.168.1.1, 192.168.1.2, 192.168.1.3] should be the IP Address. The User Types allowed are: [developer, analyst, admin]. If the User Type happens to be admin, then the Request Types allowed are [GET, POST, PUT, DELETE]. The Endpoints permitted are [/api/v1/payments, /api/v1/dashboard, /api/v1/configuration, /api/v1/products, /api/v1/orders, /api/v1/inventory]. For the User Type analyst, only the GET Request Type is allowed, and the permissible Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory]. In the case of the User Type being developer, the allowed Request Types are [GET, POST, PUT], and the authorized Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory].",IP Address is 121.49.134.119 Timestamp is 2023-01-02 04:27:03 User Type is developer User Agent is Firefox/84.0 Endpoint is /api/v1/dashboard Request Type is GET Status Code is 200 Response Time is 435,0
"The allowed User Types are: [developer, analyst, admin]. The IP Address must be one of the following: [192.168.1.1, 192.168.1.2, 192.168.1.3]. If the User Type is admin, then the allowed Endpoints are [/api/v1/payments, /api/v1/dashboard, /api/v1/configuration, /api/v1/products, /api/v1/orders, /api/v1/inventory], and the Request Types allowed are [GET, POST, PUT, DELETE]. For the User Type analyst, only the GET Request Type is allowed, and the permitted Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory]. In the case of the User Type being developer, the authorized Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory], and the allowed Request Types are [GET, POST, PUT]",IP Address is 192.168.1.3 Timestamp is 2023-01-02 04:28:55 User Type is analyst User Agent is Edge/89.0 Endpoint is /api/v1/inventory Request Type is GET Status Code is 200 Response Time is 783,1
"Belonging to the list [192.168.1.1, 192.168.1.2, 192.168.1.3] should be the IP Address. The User Types allowed are: [developer, analyst, admin]. If the User Type happens to be admin, then the Request Types allowed are [GET, POST, PUT, DELETE]. The Endpoints permitted are [/api/v1/payments, /api/v1/dashboard, /api/v1/configuration, /api/v1/products, /api/v1/orders, /api/v1/inventory]. For the User Type analyst, only the GET Request Type is allowed, and the permissible Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory]. In the case of the User Type being developer, the allowed Request Types are [GET, POST, PUT], and the authorized Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory].",IP Address is 191.19.15.154 Timestamp is 2023-01-02 04:30:51 User Type is admiin User Agent is Chrome/87.0 Endpoint is /api/v1/payments Request Type is PUT Status Code is 403 Response Time is 766,0
"The allowed User Types are: [developer, analyst, admin]. The IP Address must be one of the following: [192.168.1.1, 192.168.1.2, 192.168.1.3]. If the User Type is admin, then the allowed Endpoints are [/api/v1/payments, /api/v1/dashboard, /api/v1/configuration, /api/v1/products, /api/v1/orders, /api/v1/inventory], and the Request Types allowed are [GET, POST, PUT, DELETE]. For the User Type analyst, only the GET Request Type is allowed, and the permitted Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory]. In the case of the User Type being developer, the authorized Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory], and the allowed Request Types are [GET, POST, PUT]",IP Address is 192.168.1.2 Timestamp is 2023-01-02 04:31:42 User Type is developer User Agent is Opera/73.0 Endpoint is /api/v1/orders Request Type is POST Status Code is 200 Response Time is 421,1
"Belonging to the list [192.168.1.1, 192.168.1.2, 192.168.1.3] should be the IP Address. The User Types allowed are: [developer, analyst, admin]. If the User Type happens to be admin, then the Request Types allowed are [GET, POST, PUT, DELETE]. The Endpoints permitted are [/api/v1/payments, /api/v1/dashboard, /api/v1/configuration, /api/v1/products, /api/v1/orders, /api/v1/inventory]. For the User Type analyst, only the GET Request Type is allowed, and the permissible Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory]. In the case of the User Type being developer, the allowed Request Types are [GET, POST, PUT], and the authorized Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory].",IP Address is 210.92.30.154 Timestamp is 2023-01-02 04:34:54 User Type is analyst User Agent is Android/84.0 Endpoint is /api/v1/products Request Type is GET Status Code is 403 Response Time is 646,0
"IP Address must be one of the following: [192.168.1.1, 192.168.1.2, 192.168.1.3] Valid User Types are: [developer, analyst, admin] If User Type is admin then Allowed Request Types are [GET, POST,PUT,DELETE] Allowed Endpoints are [/api/v1/payments, /api/v1/dashboard,/api/v1/configuration,/api/v1/products,/api/v1/orders,/api/v1/inventory] If User Type is analyst the the Allowed Request Types [GET] Allowed Endpoints: [/api/v1/products, /api/v1/orders, /api/v1/inventory] If User Type is developer then the Allowed Request Types are [GET, POST, PUT] Allowed Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory]",IP Address is 97.204.21.109 Timestamp is 2023-01-02 04:35:11 User Type is develOper User Agent is Android/84.0 Endpoint is /api/v1/inventory Request Type is POST Status Code is 200 Response Time is 280,0
"IP Address should belong to the list: [192.168.1.1, 192.168.1.2, 192.168.1.3]. Appropriate User Types are: [developer, analyst, admin]. If the User Type is admin, then the allowed Request Types are: [GET, POST, PUT, DELETE]. Permitted Endpoints include: [/api/v1/payments, /api/v1/dashboard, /api/v1/configuration, /api/v1/products, /api/v1/orders, /api/v1/inventory]. For the User Type analyst, only the GET Request Type is allowed, and the permissible Endpoints are: [/api/v1/products, /api/v1/orders, /api/v1/inventory]. If the User Type is developer, the allowed Request Types are: [GET, POST, PUT], and the authorized Endpoints are: [/api/v1/products, /api/v1/orders, /api/v1/inventory]",IP Address is 118.67.182.187 Timestamp is 2023-01-02 04:38:30 User Type is developer User Agent is Firefox/84.0 Endpoint is /api/v1/payments Request Type is DELETE Status Code is 200 Response Time is 370,0
"IP Address must be one of the following: [192.168.1.1, 192.168.1.2, 192.168.1.3] Valid User Types are: [developer, analyst, admin] If User Type is admin then Allowed Request Types are [GET, POST,PUT,DELETE] Allowed Endpoints are [/api/v1/payments, /api/v1/dashboard,/api/v1/configuration,/api/v1/products,/api/v1/orders,/api/v1/inventory] If User Type is analyst the the Allowed Request Types [GET] Allowed Endpoints: [/api/v1/products, /api/v1/orders, /api/v1/inventory] If User Type is developer then the Allowed Request Types are [GET, POST, PUT] Allowed Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory]",IP Address is 9.48.118.127 Timestamp is 2023-01-02 04:40:24 User Type is deve1oper User Agent is Safari Endpoint is /api/v1/configuration Request Type is GET Status Code is 403 Response Time is 874,0
"IP Address should belong to the list: [192.168.1.1, 192.168.1.2, 192.168.1.3]. Appropriate User Types are: [developer, analyst, admin]. If the User Type is admin, then the allowed Request Types are: [GET, POST, PUT, DELETE]. Permitted Endpoints include: [/api/v1/payments, /api/v1/dashboard, /api/v1/configuration, /api/v1/products, /api/v1/orders, /api/v1/inventory]. For the User Type analyst, only the GET Request Type is allowed, and the permissible Endpoints are: [/api/v1/products, /api/v1/orders, /api/v1/inventory]. If the User Type is developer, the allowed Request Types are: [GET, POST, PUT], and the authorized Endpoints are: [/api/v1/products, /api/v1/orders, /api/v1/inventory]",IP Address is 62.161.56.181 Timestamp is 2023-01-02 04:43:28 User Type is analyzt User Agent is Opera/73.0 Endpoint is /api/v1/payments Request Type is POST Status Code is 303 Response Time is 515,0
"Belonging to the list [192.168.1.1, 192.168.1.2, 192.168.1.3] should be the IP Address. The User Types allowed are: [developer, analyst, admin]. If the User Type happens to be admin, then the Request Types allowed are [GET, POST, PUT, DELETE]. The Endpoints permitted are [/api/v1/payments, /api/v1/dashboard, /api/v1/configuration, /api/v1/products, /api/v1/orders, /api/v1/inventory]. For the User Type analyst, only the GET Request Type is allowed, and the permissible Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory]. In the case of the User Type being developer, the allowed Request Types are [GET, POST, PUT], and the authorized Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory].",IP Address is 32.111.212.186 Timestamp is 2023-01-02 04:45:19 User Type is analyst User Agent is Safari Endpoint is /api/v1/orders Request Type is POST Status Code is 500 Response Time is 133,0
"Belonging to the list [192.168.1.1, 192.168.1.2, 192.168.1.3] should be the IP Address. The User Types allowed are: [developer, analyst, admin]. If the User Type happens to be admin, then the Request Types allowed are [GET, POST, PUT, DELETE]. The Endpoints permitted are [/api/v1/payments, /api/v1/dashboard, /api/v1/configuration, /api/v1/products, /api/v1/orders, /api/v1/inventory]. For the User Type analyst, only the GET Request Type is allowed, and the permissible Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory]. In the case of the User Type being developer, the allowed Request Types are [GET, POST, PUT], and the authorized Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory].",IP Address is 46.158.129.255 Timestamp is 2023-01-02 04:45:37 User Type is develOper User Agent is Safari Endpoint is /api/v1/payments Request Type is POST Status Code is 502 Response Time is 194,0
"Belonging to the list [192.168.1.1, 192.168.1.2, 192.168.1.3] should be the IP Address. The User Types allowed are: [developer, analyst, admin]. If the User Type happens to be admin, then the Request Types allowed are [GET, POST, PUT, DELETE]. The Endpoints permitted are [/api/v1/payments, /api/v1/dashboard, /api/v1/configuration, /api/v1/products, /api/v1/orders, /api/v1/inventory]. For the User Type analyst, only the GET Request Type is allowed, and the permissible Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory]. In the case of the User Type being developer, the allowed Request Types are [GET, POST, PUT], and the authorized Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory].",IP Address is 192.168.1.3 Timestamp is 2023-01-02 04:45:43 User Type is admin User Agent is Android/84.0 Endpoint is /api/v1/payments Request Type is PUT Status Code is 403 Response Time is 314,1
"IP Address should belong to the list: [192.168.1.1, 192.168.1.2, 192.168.1.3]. Appropriate User Types are: [developer, analyst, admin]. If the User Type is admin, then the allowed Request Types are: [GET, POST, PUT, DELETE]. Permitted Endpoints include: [/api/v1/payments, /api/v1/dashboard, /api/v1/configuration, /api/v1/products, /api/v1/orders, /api/v1/inventory]. For the User Type analyst, only the GET Request Type is allowed, and the permissible Endpoints are: [/api/v1/products, /api/v1/orders, /api/v1/inventory]. If the User Type is developer, the allowed Request Types are: [GET, POST, PUT], and the authorized Endpoints are: [/api/v1/products, /api/v1/orders, /api/v1/inventory]",IP Address is 192.168.1.3 Timestamp is 2023-01-02 04:50:01 User Type is developer User Agent is Edge/89.0 Endpoint is /api/v1/orders Request Type is PUT Status Code is 502 Response Time is 261,1
"IP Address must be one of the following: [192.168.1.1, 192.168.1.2, 192.168.1.3] Valid User Types are: [developer, analyst, admin] If User Type is admin then Allowed Request Types are [GET, POST,PUT,DELETE] Allowed Endpoints are [/api/v1/payments, /api/v1/dashboard,/api/v1/configuration,/api/v1/products,/api/v1/orders,/api/v1/inventory] If User Type is analyst the the Allowed Request Types [GET] Allowed Endpoints: [/api/v1/products, /api/v1/orders, /api/v1/inventory] If User Type is developer then the Allowed Request Types are [GET, POST, PUT] Allowed Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory]",IP Address is 192.168.1.1 Timestamp is 2023-01-02 04:52:02 User Type is developer User Agent is Safari Endpoint is /api/v1/orders Request Type is PUT Status Code is 200 Response Time is 788,1
"IP Address must be one of the following: [192.168.1.1, 192.168.1.2, 192.168.1.3] Valid User Types are: [developer, analyst, admin] If User Type is admin then Allowed Request Types are [GET, POST,PUT,DELETE] Allowed Endpoints are [/api/v1/payments, /api/v1/dashboard,/api/v1/configuration,/api/v1/products,/api/v1/orders,/api/v1/inventory] If User Type is analyst the the Allowed Request Types [GET] Allowed Endpoints: [/api/v1/products, /api/v1/orders, /api/v1/inventory] If User Type is developer then the Allowed Request Types are [GET, POST, PUT] Allowed Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory]",IP Address is 192.168.1.1 Timestamp is 2023-01-02 04:54:07 User Type is analyst User Agent is Android/84.0 Endpoint is /api/v1/orders Request Type is GET Status Code is 500 Response Time is 296,1
"IP Address should belong to the list: [192.168.1.1, 192.168.1.2, 192.168.1.3]. Appropriate User Types are: [developer, analyst, admin]. If the User Type is admin, then the allowed Request Types are: [GET, POST, PUT, DELETE]. Permitted Endpoints include: [/api/v1/payments, /api/v1/dashboard, /api/v1/configuration, /api/v1/products, /api/v1/orders, /api/v1/inventory]. For the User Type analyst, only the GET Request Type is allowed, and the permissible Endpoints are: [/api/v1/products, /api/v1/orders, /api/v1/inventory]. If the User Type is developer, the allowed Request Types are: [GET, POST, PUT], and the authorized Endpoints are: [/api/v1/products, /api/v1/orders, /api/v1/inventory]",IP Address is 192.168.1.3 Timestamp is 2023-01-02 04:55:25 User Type is developer User Agent is iPhone; CPU OS 12_4_9 Endpoint is /api/v1/products Request Type is PUT Status Code is 200 Response Time is 610,1
"Belonging to the list [192.168.1.1, 192.168.1.2, 192.168.1.3] should be the IP Address. The User Types allowed are: [developer, analyst, admin]. If the User Type happens to be admin, then the Request Types allowed are [GET, POST, PUT, DELETE]. The Endpoints permitted are [/api/v1/payments, /api/v1/dashboard, /api/v1/configuration, /api/v1/products, /api/v1/orders, /api/v1/inventory]. For the User Type analyst, only the GET Request Type is allowed, and the permissible Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory]. In the case of the User Type being developer, the allowed Request Types are [GET, POST, PUT], and the authorized Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory].",IP Address is 192.168.1.3 Timestamp is 2023-01-02 04:55:50 User Type is analyst User Agent is Edge/89.0 Endpoint is /api/v1/orders Request Type is GET Status Code is 200 Response Time is 928,1
"Belonging to the list [192.168.1.1, 192.168.1.2, 192.168.1.3] should be the IP Address. The User Types allowed are: [developer, analyst, admin]. If the User Type happens to be admin, then the Request Types allowed are [GET, POST, PUT, DELETE]. The Endpoints permitted are [/api/v1/payments, /api/v1/dashboard, /api/v1/configuration, /api/v1/products, /api/v1/orders, /api/v1/inventory]. For the User Type analyst, only the GET Request Type is allowed, and the permissible Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory]. In the case of the User Type being developer, the allowed Request Types are [GET, POST, PUT], and the authorized Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory].",IP Address is 192.168.1.3 Timestamp is 2023-01-02 04:56:03 User Type is analyst User Agent is Safari Endpoint is /api/v1/orders Request Type is GET Status Code is 403 Response Time is 36,1
"The allowed User Types are: [developer, analyst, admin]. The IP Address must be one of the following: [192.168.1.1, 192.168.1.2, 192.168.1.3]. If the User Type is admin, then the allowed Endpoints are [/api/v1/payments, /api/v1/dashboard, /api/v1/configuration, /api/v1/products, /api/v1/orders, /api/v1/inventory], and the Request Types allowed are [GET, POST, PUT, DELETE]. For the User Type analyst, only the GET Request Type is allowed, and the permitted Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory]. In the case of the User Type being developer, the authorized Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory], and the allowed Request Types are [GET, POST, PUT]",IP Address is 11.231.188.127 Timestamp is 2023-01-02 04:56:04 User Type is analyst User Agent is Safari Endpoint is /api/v1/dashboard Request Type is POST Status Code is 200 Response Time is 399,0
"The allowed User Types are: [developer, analyst, admin]. The IP Address must be one of the following: [192.168.1.1, 192.168.1.2, 192.168.1.3]. If the User Type is admin, then the allowed Endpoints are [/api/v1/payments, /api/v1/dashboard, /api/v1/configuration, /api/v1/products, /api/v1/orders, /api/v1/inventory], and the Request Types allowed are [GET, POST, PUT, DELETE]. For the User Type analyst, only the GET Request Type is allowed, and the permitted Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory]. In the case of the User Type being developer, the authorized Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory], and the allowed Request Types are [GET, POST, PUT]",IP Address is 57.192.34.59 Timestamp is 2023-01-02 04:56:54 User Type is aadmin User Agent is Android/84.0 Endpoint is /api/v1/orders Request Type is PUT Status Code is 404 Response Time is 39,0
"Belonging to the list [192.168.1.1, 192.168.1.2, 192.168.1.3] should be the IP Address. The User Types allowed are: [developer, analyst, admin]. If the User Type happens to be admin, then the Request Types allowed are [GET, POST, PUT, DELETE]. The Endpoints permitted are [/api/v1/payments, /api/v1/dashboard, /api/v1/configuration, /api/v1/products, /api/v1/orders, /api/v1/inventory]. For the User Type analyst, only the GET Request Type is allowed, and the permissible Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory]. In the case of the User Type being developer, the allowed Request Types are [GET, POST, PUT], and the authorized Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory].",IP Address is 192.168.1.2 Timestamp is 2023-01-02 04:57:20 User Type is develOper User Agent is Edge/89.0 Endpoint is /api/v1/dashboard Request Type is GET Status Code is 200 Response Time is 466,0
"IP Address must be one of the following: [192.168.1.1, 192.168.1.2, 192.168.1.3] Valid User Types are: [developer, analyst, admin] If User Type is admin then Allowed Request Types are [GET, POST,PUT,DELETE] Allowed Endpoints are [/api/v1/payments, /api/v1/dashboard,/api/v1/configuration,/api/v1/products,/api/v1/orders,/api/v1/inventory] If User Type is analyst the the Allowed Request Types [GET] Allowed Endpoints: [/api/v1/products, /api/v1/orders, /api/v1/inventory] If User Type is developer then the Allowed Request Types are [GET, POST, PUT] Allowed Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory]",IP Address is 168.139.140.119 Timestamp is 2023-01-02 04:59:56 User Type is aadmin User Agent is Opera/73.0 Endpoint is /api/v1/products Request Type is PUT Status Code is 304 Response Time is 868,0
"The allowed User Types are: [developer, analyst, admin]. The IP Address must be one of the following: [192.168.1.1, 192.168.1.2, 192.168.1.3]. If the User Type is admin, then the allowed Endpoints are [/api/v1/payments, /api/v1/dashboard, /api/v1/configuration, /api/v1/products, /api/v1/orders, /api/v1/inventory], and the Request Types allowed are [GET, POST, PUT, DELETE]. For the User Type analyst, only the GET Request Type is allowed, and the permitted Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory]. In the case of the User Type being developer, the authorized Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory], and the allowed Request Types are [GET, POST, PUT]",IP Address is 121.37.84.148 Timestamp is 2023-01-02 05:03:15 User Type is devloper User Agent is Chrome/87.0 Endpoint is /api/v1/dashboard Request Type is GET Status Code is 404 Response Time is 326,0
"The allowed User Types are: [developer, analyst, admin]. The IP Address must be one of the following: [192.168.1.1, 192.168.1.2, 192.168.1.3]. If the User Type is admin, then the allowed Endpoints are [/api/v1/payments, /api/v1/dashboard, /api/v1/configuration, /api/v1/products, /api/v1/orders, /api/v1/inventory], and the Request Types allowed are [GET, POST, PUT, DELETE]. For the User Type analyst, only the GET Request Type is allowed, and the permitted Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory]. In the case of the User Type being developer, the authorized Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory], and the allowed Request Types are [GET, POST, PUT]",IP Address is 192.168.1.2 Timestamp is 2023-01-02 05:03:54 User Type is developer User Agent is Chrome/87.0 Endpoint is /api/v1/products Request Type is POST Status Code is 200 Response Time is 485,1
"The allowed User Types are: [developer, analyst, admin]. The IP Address must be one of the following: [192.168.1.1, 192.168.1.2, 192.168.1.3]. If the User Type is admin, then the allowed Endpoints are [/api/v1/payments, /api/v1/dashboard, /api/v1/configuration, /api/v1/products, /api/v1/orders, /api/v1/inventory], and the Request Types allowed are [GET, POST, PUT, DELETE]. For the User Type analyst, only the GET Request Type is allowed, and the permitted Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory]. In the case of the User Type being developer, the authorized Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory], and the allowed Request Types are [GET, POST, PUT]",IP Address is 192.168.1.1 Timestamp is 2023-01-02 05:04:21 User Type is developer User Agent is Safari Endpoint is /api/v1/products Request Type is POST Status Code is 401 Response Time is 37,1
"IP Address should belong to the list: [192.168.1.1, 192.168.1.2, 192.168.1.3]. Appropriate User Types are: [developer, analyst, admin]. If the User Type is admin, then the allowed Request Types are: [GET, POST, PUT, DELETE]. Permitted Endpoints include: [/api/v1/payments, /api/v1/dashboard, /api/v1/configuration, /api/v1/products, /api/v1/orders, /api/v1/inventory]. For the User Type analyst, only the GET Request Type is allowed, and the permissible Endpoints are: [/api/v1/products, /api/v1/orders, /api/v1/inventory]. If the User Type is developer, the allowed Request Types are: [GET, POST, PUT], and the authorized Endpoints are: [/api/v1/products, /api/v1/orders, /api/v1/inventory]",IP Address is 192.168.1.1 Timestamp is 2023-01-02 05:08:46 User Type is developer User Agent is Edge/89.0 Endpoint is /api/v1/orders Request Type is POST Status Code is 404 Response Time is 310,1
"IP Address must be one of the following: [192.168.1.1, 192.168.1.2, 192.168.1.3] Valid User Types are: [developer, analyst, admin] If User Type is admin then Allowed Request Types are [GET, POST,PUT,DELETE] Allowed Endpoints are [/api/v1/payments, /api/v1/dashboard,/api/v1/configuration,/api/v1/products,/api/v1/orders,/api/v1/inventory] If User Type is analyst the the Allowed Request Types [GET] Allowed Endpoints: [/api/v1/products, /api/v1/orders, /api/v1/inventory] If User Type is developer then the Allowed Request Types are [GET, POST, PUT] Allowed Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory]",IP Address is 192.168.1.2 Timestamp is 2023-01-02 05:09:50 User Type is developer User Agent is Firefox/84.0 Endpoint is /api/v1/orders Request Type is PUT Status Code is 303 Response Time is 53,1
"IP Address must be one of the following: [192.168.1.1, 192.168.1.2, 192.168.1.3] Valid User Types are: [developer, analyst, admin] If User Type is admin then Allowed Request Types are [GET, POST,PUT,DELETE] Allowed Endpoints are [/api/v1/payments, /api/v1/dashboard,/api/v1/configuration,/api/v1/products,/api/v1/orders,/api/v1/inventory] If User Type is analyst the the Allowed Request Types [GET] Allowed Endpoints: [/api/v1/products, /api/v1/orders, /api/v1/inventory] If User Type is developer then the Allowed Request Types are [GET, POST, PUT] Allowed Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory]",IP Address is 192.168.1.2 Timestamp is 2023-01-02 05:12:05 User Type is developer User Agent is Chrome/87.0 Endpoint is /api/v1/products Request Type is PUT Status Code is 401 Response Time is 464,1
"IP Address must be one of the following: [192.168.1.1, 192.168.1.2, 192.168.1.3] Valid User Types are: [developer, analyst, admin] If User Type is admin then Allowed Request Types are [GET, POST,PUT,DELETE] Allowed Endpoints are [/api/v1/payments, /api/v1/dashboard,/api/v1/configuration,/api/v1/products,/api/v1/orders,/api/v1/inventory] If User Type is analyst the the Allowed Request Types [GET] Allowed Endpoints: [/api/v1/products, /api/v1/orders, /api/v1/inventory] If User Type is developer then the Allowed Request Types are [GET, POST, PUT] Allowed Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory]",IP Address is 65.179.77.232 Timestamp is 2023-01-02 05:17:21 User Type is aadmin User Agent is Edge/89.0 Endpoint is /api/v1/configuration Request Type is GET Status Code is 200 Response Time is 477,0
"IP Address must be one of the following: [192.168.1.1, 192.168.1.2, 192.168.1.3] Valid User Types are: [developer, analyst, admin] If User Type is admin then Allowed Request Types are [GET, POST,PUT,DELETE] Allowed Endpoints are [/api/v1/payments, /api/v1/dashboard,/api/v1/configuration,/api/v1/products,/api/v1/orders,/api/v1/inventory] If User Type is analyst the the Allowed Request Types [GET] Allowed Endpoints: [/api/v1/products, /api/v1/orders, /api/v1/inventory] If User Type is developer then the Allowed Request Types are [GET, POST, PUT] Allowed Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory]",IP Address is 192.168.1.2 Timestamp is 2023-01-02 05:19:42 User Type is admin User Agent is Firefox/84.0 Endpoint is /api/v1/payments Request Type is POST Status Code is 200 Response Time is 771,1
"Belonging to the list [192.168.1.1, 192.168.1.2, 192.168.1.3] should be the IP Address. The User Types allowed are: [developer, analyst, admin]. If the User Type happens to be admin, then the Request Types allowed are [GET, POST, PUT, DELETE]. The Endpoints permitted are [/api/v1/payments, /api/v1/dashboard, /api/v1/configuration, /api/v1/products, /api/v1/orders, /api/v1/inventory]. For the User Type analyst, only the GET Request Type is allowed, and the permissible Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory]. In the case of the User Type being developer, the allowed Request Types are [GET, POST, PUT], and the authorized Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory].",IP Address is 192.168.1.2 Timestamp is 2023-01-02 05:22:07 User Type is developer User Agent is Safari Endpoint is /api/v1/products Request Type is GET Status Code is 404 Response Time is 892,1
